title,company_name,location,date,url,,
"כלכלן/ית חטיבה לחברה תעשייתית גלובאלית
כלכלן/ית חטיבה לחברה תעשייתית גלובאלית",Confidential,"Kfar Yona, Center District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4392151998/?eBP=CwEAAAGdqrk40MkAnEzWc9LKdTn2H4FxSZKjZMdqfHoZzLyo9D7cFsA4sCTYJEs7XuoUfXHuUnrDnk1S0iyLPuz5bgwlEz1aNZMolDzHhgC57KOIWc7crJNX5kOvepLRedDpKTt1avvMMddTBS33010U2N_XkytZkQsVIWm5mRZjJG8tOLcpljBWOhnxaLdZkdScgmYNhDUoYvcdqMclyVJqQ4uhwoR0thW-XqQRh-as_bDCbGuEurhuo9yWoCXlixs3BYSJOMhjBZXn0o_qJU3cOYHaEIavQSSiJRZin5LdM_H5GjErtCsQWvWu6_pG8gYzg0Ieo4Sv8cegvJz9TPw8sKdQGpyJbtmr0mJ-1G29oM6garT20w5Gq9xmatzDqT_V7u8OcNgoOceHRqFFEucZg5MuatuEbv5heuFF1bbybZA0rYCsw5Bx8lIzlkQ34ALg_IGuTlnk391l23C0ToIJFsiF5m4CUQS570bbiXo&refId=3PguMNj%2FsPTcgJDHtO0WnQ%3D%3D&trackingId=rc4K%2BdPPN1BBiYF9Ktkvwg%3D%3D&trk=flagship3_search_srp_jobs,,
"Chief Financial Officer - Relocation to USA
Chief Financial Officer - Relocation to USA",Confidential,Israel (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4403305091/?eBP=CwEAAAGdqrloKVv6CXlWTSW4skntBvwJ26l3e4dnL2fgJio1UiFlyJjy3c1RqLXypgPRHKZqx8yr_yEah61T_acwVeDCn3NhZx4r0GtgY3eSVx2y7XYo8zW0YO2B-p2dctwJCyU2Zt8CYNURFUzn6poPovIhBRA-0De7jaF0riiHsiLNgsWpvORbPYhEfYhmDYpm0SVzmKoU_Q7bsPY5fQDDk1PSGl_TuDab5CIASvLDdgCSJDx5abVNzRJ_GTyZTvObWQG__NVXHwyPnIjICYXxE5KcWRB3yvfmRT1iQSbvuS_7a55G-7UNC_F74t7MU_uaf1yvLGZrowT6wK0K0V7EpZGWcGqnj3PwFf0me0uoXUqWW1iZFWpylQiKkHpKzlGa0KSmeSuNsmJK21Bh-G2RFyvaHimlYSboHlrGILM-BWMjtSesrXQssn62Y7DhkCPssfv77b9zTzw&refId=ys6ViIrxZw%2FNYhGJO9zYRg%3D%3D&trackingId=G5Bn9Q%2FhE5qWnUrDxAz%2B%2FA%3D%3D&trk=flagship3_search_srp_jobs,,
"ERP Project Manager / Implementor
ERP Project Manager / Implementor",Confidential,"Shoham, Center District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4403387195/?eBP=CwEAAAGdqrmXoSrs7ts7t41AaMR_Wmwx9kHSG3ZOXFHMZ8MvEAXAeQuNSkReg78OwvWXql1yyOU968-LhSRYnuzoYyzLROBvdKR76JaVix2ZBaM7p0lsiM2_0AFgtZsI6L8vlZcJ0_FLCzvRNocz8BJJQXfjc-UYNyDqAN73Fytz-81jR7ME12QizkfhhESQBMfT30BkdsPq8t6S4lvYNTRYd9DSaSzO7q7aWloxxlLcvZyyHNiblD1EcfczoW3t6yo1-kRHwopW3pSdG7DpQN2i-pMDpTxH8nQDCQw7_VuVt_SwfRGjPTmFbxI18Fmbf_HmZ9TSqGkEFXMnf7S5QxniX9JajiiKvuZlZBFyg3lfJGWP8-NEQ5WGBTbLxN1W-Bib8lzjOvDVnpsH0pdvMHX_dEe9Dw2bCOeRRryV0uxipvDXKJHBCikMQAhdvlOIgkQiW6C7i7D4awuXQmXPwjJyheE3KNeQ7kxCX7XdjliCMVsn&refId=LJexHM9%2FRbN45VVpEWnUsA%3D%3D&trackingId=jZ8PjlvbICOSoXvYO4ta8g%3D%3D&trk=flagship3_search_srp_jobs,,
"Group CFO | Relocation to EU
Group CFO | Relocation to EU",Confidential,Israel (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4397237060/?eBP=CwEAAAGdqrnG-oxSDXVUTZMQZ5Siiagzzkz7QqmsFbK3ie_V2jZ5Jtax6ykWDEI-7AsIDZ4ZWKIbIBe3MjKuNGygKB52ZaJOmi5gjf4YPeEa-EmIl-yiT1Xmfh1xqC3vVnNf_grlgC6CIbgborKUwBOy1d9Cpn370xgEHwWKRyWvN3O9x8YLW0DCEzpXzJ_jvm4Xnt419nPbEQdqzYl8VsaFdNRRyYhlHwYwx_K0JiKo8oeQYitxzD-5Twmd1zw4JszkNEMFEV4HJC8n3lbGo-1N3AVcfs89hlSb2ISqfLJrHp9MFcQqK-CvHtGFQMUWa6JZJWQF-8M7WuxpMoBtDqVwYeDjq8ZPfiDN8sIKOE6hgMZQub1VYGS5gSP9XATEE8m4B_OG8Ssg0HLVegNguu4jX8BnDj4e2cqaFI7-GB954ZsQvBFd9JrTaBwsd0HD6UdvMBNRIm4xjI0TMIXdZgCfXe0ppksiw89a&refId=ZEHFkUQSVwQNsMZY%2F6EaGA%3D%3D&trackingId=Ylbv0QzJl2lYCeOIRkfHeA%3D%3D&trk=flagship3_search_srp_jobs,,
"Legal Counsel - Consumer Goods Sector
Legal Counsel - Consumer Goods Sector",Confidential,"Rishon LeZion, Center District, Israel (Hybrid)",4/20/2026,https://www.linkedin.com/jobs/view/4398102425/?eBP=CwEAAAGdqrtG6eoTqZIKmzURo0qDelL41ltC2IC_ho5E5jB74lBY21inRwrfCQlpTj3ckj7oZRRE8BQZgOdnKe-VuegZP1qF34b8wbsYmuSsVRtQfXELHK_FjEckKpErHVwpL1BpCqYa1Ctrv-oQth-ZDaDblsSGaE3q7fcwKCuyBuO4oJOvBnnSJ4bC9ZJytz1rhA1POF54asP5VzRHkCWJeqkmhfKJn-hgDgm90GeI1sccKz6_6iYdMGdJSfZ50qWWq400sdN1htr5pnvznZO5n1qlBM2DJ_rwPwdTfc3dcFRXzDklUxJ86TCBJtUUYd91LC2YZF-2tey49LJ5bzVhWJw6qtCzNT7996HaUkmpcPn3lOMnppFV5B0XJRBccvit2MCci22dgtIXXMjCLblos3pg-xsrph1GTKNo3gvKlfTFlWNyfmcEFvjqj3ORmahGk8VVFIO3ooH0b6dTxEfkjNytloFgc1jKrlyyhsGyG_AKwMs&refId=5FUOZ%2Bka%2BE15s219uBi%2Fhw%3D%3D&trackingId=Kl3JmWKhrBc%2FZ1oN8ybIvA%3D%3D&trk=flagship3_search_srp_jobs,,
"Deputy Controller (CPA)
Deputy Controller (CPA)",Confidential,"Netanya, Center District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4388650600/?eBP=CwEAAAGdqrt3Ky_ZXM76loksE4mUTazFpivHAtUzcXW688DrET1yoqIGXxa7Cwpon0V1TBw6RNRPqBdUs3cizhqZqvd5UH7na0lWTReAGYrR6LpvvY1SLBwKv33-KT7739X5HS9fcqzkmRTHAoIn3rT-h8gIgYwNwjLvAbCEevozdfbu3Ne4YPy5rkHHfeF5vmWPklUB8Om0KibnzMLpXrN6ntaPIRhJWXFmeSiGowgHqN_bP9-0UAC6bx-iCM4LvD9_PR75ZIGps-fU_Hq-HsT_M37fBflOfJ2KKd-HsFHXxgMNv8DFUB4FUWz8NrYtRMRnrYB4MiwXjhuUZWXuitFgpsoOOGDM7WW3NQu9btwAj9QQBuusxRXHtpr2N6YH4HUsT019MOYgoEunyjbzVi9BDpN0iPIl3Y78qvY1v2eCxxlbH6JDJnnd42N1VLR-ZpW-abfO2dYwGYN_XtzV3ZFskkFZlkfrOHEp1gMrxG_84SvgaIvjjA&refId=0W%2FqRO048tJs%2FrRfHSfniw%3D%3D&trackingId=MPX9RCQNQ9tdRragKZeUaw%3D%3D&trk=flagship3_search_srp_jobs,,
"Generative AI Engineer
Generative AI Engineer",Confidential Careers,"Center District, Israel (Hybrid)",4/20/2026,https://www.linkedin.com/jobs/view/4401270270/?eBP=CwEAAAGdqrcmcIOWU2HJ0hhYI1GyoEqSfu7iSi6ix1VrsKccNg-mwLWEYrVwQcjBNFyDYQHYE6Et6EG_RvyfiEg-MNe67YSfZ5tMsj23pCFngNK89a3m17bVqIajCq8mpkIgXSRmmFlK6TI5zx6OL3gin0sneYukl-VJy1C8wOBl7dIElxrqXUEOIfVwiOiz4angp9uFhpVK_Pgaol9IyF-eCiLmgog40Yb1_HgorkFKUNlGJXEMGoGtKFaM0KZCoEHOPwu_Tzv2e6poqpfg9b3HxmL8b9GzWs-DhOdBvXSc4vzCaRZY9HviCGLjqcpwmE2TX14L-T4zTIy7qtuAvUA3zchHoQuvojGDVK7dfF4gWjtzNdMw-WUhlNQtU1tJPZa6Rpp1IzvQ093HUZyvq6HjOn0o_7iYDnM-MaA7BZ3ci6cYLbbeMc0Xnm09eqsesBGE-fQx&refId=ugVhsGfPVZDyz9dn7Lk9WA%3D%3D&trackingId=5yi9RePcbd2Jy5ne0xw1IA%3D%3D&trk=flagship3_search_srp_jobs,,
"Operations Team Lead
Operations Team Lead","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404034908/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=KQhcCrvJKS8aKPYBMjYiMg%3D%3D&trackingId=3sTC2W78hS3I9dLgKbZfcw%3D%3D&trk=flagship3_search_srp_jobs,,
"Electronic Data Analyst
Electronic Data Analyst","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404073124/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=DJNq4Z8eIe%2Frty4FK2lM3Q%3D%3D&trackingId=5Ru8B5MSmLPLdUDEsUgDzg%3D%3D&trk=flagship3_search_srp_jobs,,
"Product Success Manager
Product Success Manager","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404063149/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=hxe9NEqcQDPbOBaDbzw9tg%3D%3D&trackingId=arnjbHMwqXE5kEaHOLiOTA%3D%3D&trk=flagship3_search_srp_jobs,,
"Customer Success Manager
Customer Success Manager","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404056143/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=%2FleimYtNVaJM0btftDDeng%3D%3D&trackingId=8nhu%2BEachOMwfSapRGIviA%3D%3D&trk=flagship3_search_srp_jobs,,
"Product Success Manager
Product Success Manager","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404065011/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=XnJbTtRIfYEcbPJNdPrg0Q%3D%3D&trackingId=9j9Y%2Bg2pLdG0eHEvBRvfaA%3D%3D&trk=flagship3_search_srp_jobs,,
"Virtual Assistant
Virtual Assistant","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404075096/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=82LUxGMvkfR5YPXN11pnOQ%3D%3D&trackingId=vuy8r%2F9oWReGD1RkJu%2BrRQ%3D%3D&trk=flagship3_search_srp_jobs,,
"English Translator
English Translator","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404070171/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=w%2B1fwVOVJ7BodbR6JMKWhw%3D%3D&trackingId=Qhxn2uWRfN8ZX7MDvBS1kw%3D%3D&trk=flagship3_search_srp_jobs,,
"Group Executive Assistant
Group Executive Assistant","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",MENA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404070464/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=0PvCmOQIyB9CRi8aHHzmeA%3D%3D&trackingId=GDag3S%2F2CboWc4A66789Xg%3D%3D&trk=flagship3_search_srp_jobs,,
"Director of Business Development
Director of Business Development","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404068167/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=0mhrM2Cdbx9hwF%2BU0nh5ZQ%3D%3D&trackingId=Bv2safzQd%2BaPB7U4jhULnA%3D%3D&trk=flagship3_search_srp_jobs,,
"Global Key Account Manager
Global Key Account Manager","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404058138/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=cUEkiec5%2B8s3TNuXsDF9ag%3D%3D&trackingId=5%2BRo5mmz9MUTn0t%2FpZpB2g%3D%3D&trk=flagship3_search_srp_jobs,,
"ERP Systems Consultant
ERP Systems Consultant","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",MENA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404077116/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=9kFdNZnZLUzvrY8AE4VAbg%3D%3D&trackingId=nvQoSzd1JSgZASYUQYJk%2Bg%3D%3D&trk=flagship3_search_srp_jobs,,
"Procurement Specialist
Procurement Specialist","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",MENA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404068095/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ZEHFkUQSVwQNsMZY%2F6EaGA%3D%3D&trackingId=a9%2FOTczuGGeBV2x63yBGfA%3D%3D&trk=flagship3_search_srp_jobs,,
"Payroll Specialist
Payroll Specialist","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",MENA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404079067/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=A3b%2FxFIa3yqCpxyqScS60w%3D%3D&trackingId=oeOMFie2bhBkvmWY6PH%2Fjg%3D%3D&trk=flagship3_search_srp_jobs,,
"Senior Software Engineer
Senior Software Engineer","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404058042/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=x2RygsjdGbFMlrVAJZZygQ%3D%3D&trackingId=rOogNBGtHFf2623ZiLWB6w%3D%3D&trk=flagship3_search_srp_jobs,,
"Regional Finance Manager
Regional Finance Manager","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",MENA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404059121/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=Tak5G6KbqyMgwWm%2F67vDWQ%3D%3D&trackingId=hgWsiZe%2Fldb6d9zeQBAHPg%3D%3D&trk=flagship3_search_srp_jobs,,
"Financial Controller
Financial Controller","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",Middle East (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404059129/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=LgvSfgqjXVPXAQtfXKd%2BOg%3D%3D&trackingId=jIA4HhIKEqjUzWBm%2B1hooA%3D%3D&trk=flagship3_search_srp_jobs,,
"Senior Scrum Master
Senior Scrum Master","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404066162/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=5FUOZ%2Bka%2BE15s219uBi%2Fhw%3D%3D&trackingId=k%2BLsXzHI7C3EOMp1bPzB0w%3D%3D&trk=flagship3_search_srp_jobs,,
"Full Stack Engineer
Full Stack Engineer","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404057151/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=YwHXdBJgQCBDtcIzuzhgfQ%3D%3D&trackingId=%2FuAFB68CAXyAl6AjbAb5Vg%3D%3D&trk=flagship3_search_srp_jobs,,
"Chief Financial Officer
Chief Financial Officer","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",Middle East (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404062036/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=af92PwEfm6xVqJcTI0GIHQ%3D%3D&trackingId=5GyjbmCs9ffjhwks2gYVUw%3D%3D&trk=flagship3_search_srp_jobs,,
"Senior Flutter Developer
Senior Flutter Developer","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",MENA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404070354/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=l5lok5BqIySODT5Pd0OLTg%3D%3D&trackingId=JCbMlyBG7hJljU2AGxyWqw%3D%3D&trk=flagship3_search_srp_jobs,,
"Senior Flutter Developer
Senior Flutter Developer","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
2 hours ago
Within the past 24 hours",MENA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404058166/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=E1uqyQKdUZ4HxSYiM9CzzA%3D%3D&trackingId=VbrAnPXO9%2BwgoSGZsyIuRA%3D%3D&trk=flagship3_search_srp_jobs,,
"Lead Project Manager
Lead Project Manager","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
3 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404032886/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=TT7tZJ%2FA9gY4HCyiPYwG7g%3D%3D&trackingId=EK%2BdCSvPpM85hl6qGHfCcA%3D%3D&trk=flagship3_search_srp_jobs,,
"Information Technology Specialist
Information Technology Specialist","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
3 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404034902/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ta3uUqGSVr4RfCf9%2FFrSFw%3D%3D&trackingId=ls4a8QCyQX0PvyOvsjSA6A%3D%3D&trk=flagship3_search_srp_jobs,,
"SEO Specialist
SEO Specialist","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
3 hours ago
Within the past 24 hours",MENA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404043634/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=seBcCWPXggIUMZoE7Lk4lQ%3D%3D&trackingId=PHSJahu0yKOz2j55vHT2Jg%3D%3D&trk=flagship3_search_srp_jobs,,
"Project Coordinator
Project Coordinator","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
3 hours ago
Within the past 24 hours",Middle East (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404054389/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=smOsN%2FWaE%2F%2FoRGOJ3rlKgw%3D%3D&trackingId=dl1rUBDvUEKomR55Cq2NuA%3D%3D&trk=flagship3_search_srp_jobs,,
"Quality Assurance Manager
Quality Assurance Manager","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
3 hours ago
Within the past 24 hours",Middle East (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404050539/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=kVhHmoXT6OF%2FprXfC6qeaQ%3D%3D&trackingId=JMO7cTgtJgYdr01IpdlouA%3D%3D&trk=flagship3_search_srp_jobs,,
"Human Resources Assistant
Human Resources Assistant","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
3 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404034897/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=8Z6N3bWkQiomQnBdCv5vdw%3D%3D&trackingId=Sjskn91SWlCE%2FvGONfToUg%3D%3D&trk=flagship3_search_srp_jobs,,
"Sales Marketing Operations
Sales Marketing Operations","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
3 hours ago
Within the past 24 hours",MENA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404059001/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=3PguMNj%2FsPTcgJDHtO0WnQ%3D%3D&trackingId=ckKUYqbYN576Q4vloDt0aA%3D%3D&trk=flagship3_search_srp_jobs,,
"Performance Marketing Specialist
Performance Marketing Specialist","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
3 hours ago
Within the past 24 hours",MENA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404046629/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ys6ViIrxZw%2FNYhGJO9zYRg%3D%3D&trackingId=XGDSI7MN%2Bt5ihASxn8sAkQ%3D%3D&trk=flagship3_search_srp_jobs,,
"Frontend Developer
Frontend Developer","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
3 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404038718/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=LJexHM9%2FRbN45VVpEWnUsA%3D%3D&trackingId=yDoVhspic6zNCODR3uiQEw%3D%3D&trk=flagship3_search_srp_jobs,,
"Marketing Manager
Marketing Manager","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
3 hours ago
Within the past 24 hours",Middle East (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404041675/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=CxMJRADZf1Hzof%2BEegPWTg%3D%3D&trackingId=4jNL9ewJ1PpBmmd%2BinLWwg%3D%3D&trk=flagship3_search_srp_jobs,,
"Back End Developer
Back End Developer","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
3 hours ago
Within the past 24 hours",MENA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404046636/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=2hhC9kCslNTYqOcb6qcUaw%3D%3D&trackingId=ryFoK8IHYt87QaTwJIoMaA%3D%3D&trk=flagship3_search_srp_jobs,,
"Senior Frontend Developer
Senior Frontend Developer","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
3 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404034899/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=FgfhGHQDkR%2F1eXLDlKaKig%3D%3D&trackingId=3%2FwmWLGwK%2Fll3iXEVncBnA%3D%3D&trk=flagship3_search_srp_jobs,,
"Back End Developer
Back End Developer","Confidential Careers
2 school alumni work here
2 Bar-Ilan University school alumni work here
3 hours ago
Within the past 24 hours",MENA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404032917/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=0W%2FqRO048tJs%2FrRfHSfniw%3D%3D&trackingId=T9oDRAJlVQsXS0R862DLOA%3D%3D&trk=flagship3_search_srp_jobs,,
"Product Manager
Product Manager",Confidential Global,"Center District, Israel (Hybrid)",4/20/2026,https://www.linkedin.com/jobs/view/4375567526/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=0PvCmOQIyB9CRi8aHHzmeA%3D%3D&trackingId=UYKN6ZC8L3yK%2BR5j9gZN%2Bg%3D%3D&trk=flagship3_search_srp_jobs,,
"Development Manager
Development Manager",Confidential Global,"Center District, Israel (Hybrid)",4/20/2026,https://www.linkedin.com/jobs/view/4375572012/?eBP=CwEAAAGdqrk40dNSyPx2ubd-yQyHk85WPyZ8dqsSA2zu3wkZByW69R9GRCFygsyTAXvVAGLCm7FbUCyyUqp3lTRpZL-GYc_kyp50voyayoXFSdNXMK3AkteicV_CSAiSFX0pCOoQRAFy0Zxs9u0svkUlci2J-N0uEPouivWfM_A74jSAM9l8jPJz6-OINec3owSS7_MUaUS2oAop9S7FIyZYQWA5bq6nIY2TyadSkR7-vIu78OkgX-o7CGNFzNPm6MIFkXGXStsmrh1nTLEV9x2p568ZPEHYnoF7rPFRAyHbCCo_X8ewdyIJ0fvoMvVw7F2MdgjsC_HMUBt1MdNlW4nea38FpsN0li20rcDecEqYILWmwo_zc5yG2rO27Nsy8cYmnwiDJ4fCOESgy-zhdvGezxwM57x5JohBoIq7LOLe_kJgH2Ky6RPfmcFxjPZsvIJ5MPJ3Trk5drmMFbAhAyri47yqUrVspsv7Id3VK99lewZRsPE&refId=3PguMNj%2FsPTcgJDHtO0WnQ%3D%3D&trackingId=MlwVFHBstTKWpNo622ERMg%3D%3D&trk=flagship3_search_srp_jobs,,
"Mobile Engineer
Mobile Engineer",Confidential Global,"Center District, Israel (Hybrid)",4/20/2026,https://www.linkedin.com/jobs/view/4399362793/?eBP=CwEAAAGdqrtG6Z8kR4iEa189OcIhzJtXDsBo7wMZwrq1w21fKc372RXUjhuYXgA3JPdblHbr1Epaqtoy4p9kleV3ZdEK7SY3S4yOtSe3ESAUSBHGtqZUHuYUU7YNZOwNLKvMkg1XoErRNSt5QEFB4fWR4MV2ucjN5xfNDTz4s8VGsgLRb9RbrymX5dk7Z8DwcffRNgHFqijRjLoWnzMlyoNPhSBPOyKOmMRx4nWsaPiX9VODdHaYHumDmg4aZNH8ibBNcbUheN2G8JI-8Hmz_0kN5FrxYxfgVrUKsjFT8QyThmWeE5yTihLB_wliL4lSVYdrRRyJQxPJD86bUlvGaOP3dsJL_DqbzAjV0JDDboE1To8smDs61XVskx5xKyYfYpfUVyUzB7csd3ceBlzSlYdHTJy3pgmsnDdyco2OQz47Yy8kV8sdSjrPfZTAKvGIG1FkgAgxjLU2QxZ8hx1Iip7fioOXnT7perN6ShcyTnVEgP7YXk5zJnJM&refId=5FUOZ%2Bka%2BE15s219uBi%2Fhw%3D%3D&trackingId=XFIr2HAncKn3GdXPjOD7FA%3D%3D&trk=flagship3_search_srp_jobs,,
